Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201512,-2.12,-1.41,-2.48,-3.98,-1.65,-1.44,-2.3,-3.16,-5.05,-0.43,-3.19,-0.85,-2.08,-3.01,-1.7,-4.04,-2.42,-5.02,-5.1
201601,-4.51,-5.52,-5.32,-8.03,-6.92,-4.05,-4.93,-4.36,-10.83,-7.66,-5.95,-2.31,-5.98,-6.42,-3.69,-4.85,-3.95,-9.84,-12.36
201602,2.15,0,0.63,-1.89,0.26,0.05,1.17,0.29,-4.57,-0.35,1.04,-0.58,0.78,1.42,0.98,-1.42,1.72,-2.85,-7.28
201603,6.92,6.62,6.88,8.23,6.65,6.5,7.18,7.83,8.02,6.22,7.19,6.54,6.46,7.54,6.9,7.03,8.49,6.92,9.86
201604,-0.16,-0.51,1.28,4.62,-0.31,-0.8,2.37,2.47,6.44,0.86,-1.76,-0.97,-0.6,2.82,2.01,2.69,2.3,5.38,8.15
201605,0.02,2.19,1.75,0.65,1.97,2.09,2.31,0.02,1.63,2.02,1.9,2.69,1.4,3.57,1.29,0.84,-0.64,2.07,0.95
201606,1.57,0.02,0.52,-2.28,-0.04,-0.19,1.72,0.71,-5.26,0.19,-0.33,0.15,-0.58,-0.63,3.66,-0.55,1.74,-4.48,-6.48
201607,3.2,4.98,2.52,3.93,5.29,3.75,2.37,1.82,4.87,3.93,7.16,4.15,3.3,3.72,0.98,1.38,2.34,4.5,5.87
201608,0.52,-0.37,0.45,3.79,-0.54,-0.04,0.52,2.09,4.43,-1.6,0.87,0.1,-0.19,1.28,-0.29,1.57,2.69,3.63,6.53
201609,0.23,0.55,0.03,-0.16,0.57,0.24,0.84,-1.5,0.33,0.09,1.19,0.5,-0.05,1.31,0.35,-1.92,-1.02,0.48,-0.05
201610,-3.54,-2.26,-2.41,0.55,-2.74,-2.23,-2.2,-0.36,1.09,-3.53,-1.73,-0.97,-3.7,-1.36,-3.08,-0.33,-0.39,1.64,-0.33
201611,1.53,2.23,5.67,12.86,1.61,4.55,5.62,7.98,14.58,2.58,0.39,3.87,5.37,4.01,7.35,6.38,9.78,12.55,19.81
201612,1.57,1.22,2,3.62,1.06,1.23,2.13,3.69,3.79,0.93,1.23,1.61,0.79,0.78,3.53,4.05,3.29,3.71,3.99
201701,4.16,3.21,0.81,0.26,3.34,2.49,-0.18,0.88,0.01,2.61,4.28,2.87,2.04,0.17,-0.53,1.03,0.72,0.21,-0.48
201702,7.12,4.27,2.44,3.54,4.67,2.89,2.21,3.14,3.69,3.87,5.69,3.26,2.44,4.07,0.35,3.03,3.26,3.34,4.57
201703,2.04,1.09,-0.16,-2.36,1.41,0.29,-0.32,-0.96,-2.94,0.8,2.19,0.26,0.33,0.1,-0.77,-0.68,-1.27,-3.06,-2.65
201704,0.3,1.99,0.8,-0.72,1.95,1.81,0.53,-0.15,-0.8,2.13,1.72,2.11,1.44,1.89,-0.91,0.23,-0.56,-0.63,-1.22
201705,2.42,2.79,-0.12,-1.91,2.65,1.67,0.13,-0.74,-2.52,2.43,2.92,3.15,-0.16,1.33,-1.18,-0.69,-0.79,-2.42,-2.75
201706,-0.26,0.03,0.8,4.12,-0.02,0.57,0.07,2.39,4.87,0.18,-0.28,0.16,1.1,-0.16,0.33,2.04,2.78,4.28,6.24
201707,0,2.37,1.61,1.98,2.37,2.03,1.37,2,2.2,2.2,2.56,2.39,1.6,1.91,0.8,2.42,1.73,2.53,1.72
201708,-0.3,1.22,-0.27,-1.28,1.87,-0.12,-0.6,-0.47,-1.94,0.35,3.59,-0.41,0.22,0.3,-1.54,-0.43,-0.51,-1.57,-2.47
201709,0.77,1.52,3.08,5.06,1.38,1.88,4.34,3.67,5.42,2.18,0.48,1.88,1.88,3.83,4.86,2.16,4.65,5.04,5.97
201710,-0.34,3.01,1.45,2.68,3.91,1.03,2.03,0.86,3.68,2.89,5.08,0.73,1.38,4.82,-0.83,-0.16,1.52,3.15,4.45
201711,3.77,3.29,3.24,3.16,3.41,2.7,4.41,2.86,2.78,4.02,2.73,2.99,2.36,4.42,4.4,1.64,3.61,3.24,2.14
201712,1.84,1.01,0.93,1.76,0.93,1.43,1.1,0.86,1.35,1.33,0.48,1.21,1.68,1.39,0.79,-1.45,2.25,0.89,2.01
201801,3.24,6.37,5.4,4.9,7.59,5.16,4.77,3.97,4.92,9.49,5.44,3.19,7.44,5.36,4.13,2.4,4.88,5.04,4.74
201802,-3.81,-2.6,-4.68,-3.99,-1.67,-4.78,-4.91,-5.27,-2.57,-2.52,-0.68,-5.12,-4.41,-4.86,-4.96,-4.6,-5.65,-1.85,-3.62
201803,-1.16,-2.23,-1.96,-2.84,-2.3,-3.23,-0.97,-0.9,-3.31,-2,-2.64,-2.03,-4.56,-0.61,-1.37,1.53,-2.27,-2.65,-4.27
201804,-2.31,0.65,0.21,0.68,0.2,0.83,0.79,0.58,0.41,0.68,-0.37,1.92,-0.42,0.25,1.4,-0.16,1.01,-0.36,1.54
201805,1.09,3.94,2.43,0.28,4.53,2.84,1.71,1.47,-0.29,3.42,5.82,2.33,3.44,2.15,1.22,2.34,0.97,0.49,-1.42
201806,1.69,1.12,0.52,-1.1,0.99,1.31,-0.07,0.21,-1.76,1.51,0.39,1.48,1.09,-0.36,0.24,1.13,-0.34,-2.02,-1.37
201807,3.98,3.27,3.24,4.18,2.83,4.73,3.26,3.02,4.02,3.46,2,4.71,4.77,3.72,2.88,1.12,4.28,4.33,3.39
201808,1.61,5.34,1.97,0.98,6.39,2.37,1.72,0.86,1.42,6.31,6.49,2.01,2.92,2.21,1.31,1.12,0.7,1.3,1.69
201809,2.38,0.53,0.27,-1.86,0.64,0.94,-0.91,-1.21,-1.51,1.01,0.14,0.18,2.1,-0.54,-1.22,0.12,-2.08,-2.05,-0.39
201810,-5.09,-8.41,-6.38,-5.96,-9.16,-6.12,-6.09,-5.53,-8.08,-11.06,-6.62,-5.93,-6.4,-6.65,-5.61,-6.95,-4.61,-7.08,-10.16
201811,2.86,1.45,2.31,2.09,1.01,2.9,2.28,2.33,0.84,3.24,-1.85,2.88,2.92,3.76,1.04,1.48,2.86,0.92,0.67
201812,-10.54,-8.54,-9.74,-11.7,-8.76,-7.99,-10.39,-10.84,-12.88,-8.14,-9.59,-7.84,-8.23,-11.57,-9.33,-10.6,-10.99,-12.6,-13.5
201901,8.7,8.35,8.5,9.35,8.63,7.14,10.33,7.38,12.79,8.85,8.33,7.49,6.6,9.33,11.21,7.48,7.32,13.26,11.76
201902,5.39,3.82,4.12,1.47,4.3,3.37,3.99,1.79,2.12,4.52,4.01,2.28,5.07,4.22,3.79,2.95,1.07,2.33,1.67
201903,1.15,2.66,0.16,-2.16,2.94,1.46,-0.2,-1.09,-3.22,2.93,2.96,1.71,1.08,0.43,-0.74,-0.46,-1.5,-3.13,-3.43
201904,3.11,3.95,3.53,6.88,4.22,3.25,3.91,5.19,7.02,4.1,4.39,3.06,3.53,5.21,2.78,2.69,6.8,7.42,6.11
201905,-3.93,-6.39,-6.78,-8.46,-6.75,-5.97,-5.67,-8.41,-8.81,-6.11,-7.64,-5.17,-7.17,-6.69,-4.77,-8.67,-8.25,-9.46,-7.35
201906,6.25,7.11,7.07,7.35,7.7,6.42,6.76,6.72,7.42,6.68,9.13,5.16,8.34,7.05,6.51,5.76,7.3,7.55,7.13
201907,0.36,1.74,0.67,2.11,1.57,1.83,1.46,0.8,1.15,1.23,2.08,2.2,1,1.79,1.01,-0.36,2.95,1.41,0.78
201908,-2.07,-1.11,-3.46,-7.15,-0.54,-2.78,-3.86,-4.27,-8.51,0.37,-1.9,-2.63,-3.13,-4.1,-3.53,-3.31,-5.98,-7.54,-9.9
201909,1.86,0.25,3.77,5.91,0,1.67,3.45,5.14,5.14,-1.12,1.74,0.93,3.42,3.19,3.81,4.37,6.56,4.44,6.16
201910,0.32,2.66,1.66,2.31,3.02,1.86,1.91,1.94,0.67,2.22,4.22,1.7,2.22,0.79,3.43,0.99,3.65,0.71,0.62
201911,4.12,4.44,3.26,2.96,4.31,4.42,2.38,3.31,3.81,4.38,4.21,4.78,3.59,2.01,2.87,3.89,2.28,3.99,3.56
201912,1.88,2.76,2.82,4.39,3.26,1.9,3.05,3.17,4.13,2.62,4.21,1.39,3.09,3.07,3.02,2.38,4.61,3.41,5.17
202001,1.24,1.59,-2.34,-4.96,2.2,0.07,-1.41,-5.32,-4.74,3.44,0.41,-0.11,0.47,-0.49,-2.63,-5.42,-5.15,-3.38,-6.66
202002,-6,-7.03,-10.02,-10.68,-6.97,-7.87,-9.39,-10.75,-11.42,-5.94,-8.51,-7.18,-9.46,-9.48,-9.28,-11.14,-10.07,-9.84,-13.75
202003,-15.85,-9.25,-17.84,-27.54,-8.52,-12.35,-17.5,-22.26,-30.71,-8.6,-8.39,-11.33,-14.78,-17.86,-17.01,-20.72,-24.96,-27.73,-35.28
202004,12.72,14.47,10.98,14.73,14.42,13.77,10.66,11.31,17.94,15.13,13.34,14.63,11.68,9.11,12.71,10.71,12.43,17.31,18.94
202005,5.29,6.18,3.63,3.49,6.24,5.99,4.23,1.53,4.34,6,6.62,5.97,6.03,4.46,3.94,0.81,2.85,4.53,4.05
202006,2.7,3.58,-0.94,1.48,4.89,-0.55,-0.15,-0.92,2.78,5.75,3.56,-0.32,-1.13,0.73,-1.28,-1.67,0.46,2.54,3.17
202007,4.42,7.17,3.3,3.49,7.44,5.48,4.45,1.95,2.95,7.93,6.12,6.28,3.97,5.27,3.45,0.27,3.86,2.13,5.41
202008,7.25,9.41,3.15,5.34,10.27,5.99,2.97,3.25,4.21,11.98,5.6,6.53,4.94,2.95,3,0.67,6.09,4.54,3.26
202009,-1.12,-4.09,-2.69,-4.5,-4.12,-3.27,-2.13,-4.47,-5.54,-4.99,-1.6,-4,-1.84,-1.01,-3.52,-5.11,-3.82,-5.2,-6.56
202010,-3.03,-2.8,-0.58,0.97,-4.02,0.51,0.63,-0.83,2.37,-4.45,-2.8,1.45,-1.31,0.01,1.43,-1.71,0.07,1.55,4.85
202011,13.1,10.72,14.64,18.38,11.22,10.44,15.01,16.39,21.41,10.84,12.28,9.07,13.17,13.47,16.96,16.4,16.38,21.59,20.89
202012,2.41,4.64,4.62,6.19,5.62,2.78,4.27,4.56,7.31,6.16,4.18,1.32,5.58,2.96,5.88,3.71,5.41,8.28,4.45
202101,-1.51,-0.45,-0.06,2.28,-0.67,0,-0.74,1.41,4.67,-1.06,0.42,0.33,-0.61,-2.02,0.79,2.21,0.61,2.75,10.39
202102,3.33,0.49,7.15,10.78,-0.21,3.89,7.49,9.39,12.05,-1.04,2.08,2.93,5.68,4.12,11.42,8.9,9.87,13.48,8.06
202103,6.05,2.19,4.86,7.2,1.29,4.6,5.28,6.84,6.86,0.75,2.74,5.19,3.51,6.36,4.1,6.23,7.45,6.61,7.57
202104,4.26,5.99,3.18,4.74,5.68,5.29,4.21,4.1,4.04,6.33,3.97,7.02,2.1,4.51,3.89,2.92,5.25,4.29,3.3
202105,0.52,-1.02,1.99,5.56,-1.47,0.58,2.7,3.43,7.19,-2.33,0.83,0.44,0.84,1.95,3.54,2.43,4.38,6.53,9.11
202106,2.01,4.84,-1.11,-3.51,5.7,1.35,-1.83,-2.52,-3.18,7.09,2.09,2.12,-0.13,-1.64,-2.05,-1.2,-3.76,-3.2,-3.1
202107,1.12,2.87,-0.21,-2.46,2.7,2.59,-0.26,-1.24,-3.77,2.99,1.78,3.4,0.66,0.34,-1.22,-1.37,-1.13,-4.56,-2.15
202108,0.67,3.54,1.42,2.99,3.25,3.72,0.99,1.59,4.2,3.58,2.22,4.4,2.06,0.12,2.4,1.31,1.8,4.07,4.46
202109,-1.79,-5.43,-3.82,-0.15,-5.18,-5.95,-3.77,-1.43,1.09,-5.33,-4.69,-6.16,-5.45,-3.84,-3.66,-1.47,-1.39,1.25,0.76
202110,4.73,7.92,3.22,5.97,8.51,5.41,2.16,5.24,6.21,9.2,6.32,6.14,3.6,0.7,4.48,4.63,5.71,7.33,3.99
202111,-0.68,-0.5,-3.16,-4.37,0.38,-2.92,-2.74,-3.96,-5.73,1.45,-3.14,-3.21,-2.21,-3.58,-1.45,-5.26,-2.96,-5.53,-6.12
202112,4.75,2.57,5.95,4.66,1.94,5.13,6.21,5.86,2.64,0.84,5.69,4.62,6.43,5.98,6.57,4.76,6.68,2.83,2.27
202201,-7.88,-8.06,-3.45,4.54,-8.28,-6.77,-3.36,1.54,5.7,-8.48,-7.63,-7.39,-5.22,-3.54,-3.09,-1.01,3.42,5.59,5.91
202202,-4.41,-3.5,0.19,0.55,-3.06,-3.52,0.5,0.4,0.61,-3.11,-2.89,-4.84,-0.29,0.14,1.04,0.28,0.49,0.43,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
